#TEXT,TEXT
id,reward
201_reward7,"1_2_10000_1.0,1_1_300_1.0,3_10003_10_1.0,3_40072_1_1.0"
201_reward8,"1_2_10000_1.0,1_1_400_1.0,3_10003_10_1.0,3_10016_10_1.0"
201_reward9,"1_2_10000_1.0,1_1_300_1.0,3_10003_10_1.0,3_10018_1_1.0"
201_reward10,"1_2_10000_1.0,1_1_800_1.0,3_10003_10_1.0,3_20001_10_1.0"
202_reward1,"1_2_20000_1.0,1_1_400_1.0,3_10003_15_1.0,3_50004_5_1.0"
202_reward2,"1_2_20000_1.0,1_1_400_1.0,3_10003_15_1.0,3_10024_1_1.0"
202_reward3,"1_2_20000_1.0,1_1_400_1.0,3_10003_15_1.0,3_50004_10_1.0"
202_reward4,"1_2_20000_1.0,1_1_500_1.0,3_10003_15_1.0,3_11003_5_1.0"
202_reward5,"1_2_20000_1.0,1_1_500_1.0,3_10003_15_1.0,3_10025_1_1.0"
202_reward6,"1_2_40000_1.0,1_1_500_1.0,3_10003_20_1.0,3_11003_10_1.0"
202_reward7,"1_2_40000_1.0,1_1_500_1.0,3_10003_20_1.0,3_10025_1_1.0"
202_reward8,"1_2_40000_1.0,1_1_500_1.0,3_10003_20_1.0,3_10005_10_1.0"
202_reward9,"1_2_40000_1.0,1_1_500_1.0,3_10003_20_1.0,3_10018_1_1.0"
202_reward10,"1_2_40000_1.0,1_1_500_1.0,3_10003_20_1.0,3_10025_1_1.0"
203_reward1,"1_1_200_1.0,3_50002_10_1.0,3_40066_1_1.0"
203_reward2,"1_1_200_1.0,4_70024_1_1_0_1.0"
203_reward3,"1_1_200_1.0,4_70012_1_1_0_1.0"
203_reward4,"1_1_300_1.0,3_11001_20_1.0"
203_reward5,"1_1_300_1.0,3_10017_10_1.0"
203_reward6,"1_1_300_1.0,3_11002_10_1.0"
203_reward7,"1_1_300_1.0,3_10018_1_1.0"
203_reward8,"1_1_400_1.0,3_10025_1_1.0"
203_reward9,"1_1_400_1.0,3_10016_20_1.0"
203_reward10,"1_1_400_1.0,3_11003_20_1.0"
203_reward11,"1_1_400_1.0,3_50004_10_1.0"
203_reward12,"1_1_500_1.0,3_10019_1_1.0"
204_reward1,"1_2_8888_1.0,1_1_88_1.0,3_10003_8_1.0,3_20001_1_1.0"
204_reward2,"1_2_88888_1.0,1_1_500_1.0,3_10003_20_1.0,3_20056_5_1.0"
204_reward3,"1_2_88888_1.0,1_1_500_1.0,3_10003_20_1.0,3_20045_5_1.0"
205_reward1,"1_2_8888_1.0,1_1_88_1.0,3_10003_8_1.0,3_20001_1_1.0"
205_reward2,"1_2_88888_1.0,1_1_500_1.0,3_10003_20_1.0,3_20047_5_1.0"
205_reward3,"1_2_88888_1.0,1_1_500_1.0,3_10003_20_1.0,3_20050_5_1.0"
206_reward1,"1_2_8888_1.0,1_1_88_1.0,3_10003_8_1.0,3_20001_1_1.0"
206_reward2,"1_2_88888_1.0,1_1_500_1.0,3_10003_20_1.0,3_20024_5_1.0"
206_reward3,"1_2_88888_1.0,1_1_500_1.0,3_10003_20_1.0,3_20032_5_1.0"
207_reward1,"1_2_8888_1.0,1_1_88_1.0,3_10003_8_1.0,3_20001_1_1.0"
207_reward2,"1_2_88888_1.0,1_1_500_1.0,3_10003_20_1.0,3_20060_5_1.0"
207_reward3,"1_2_88888_1.0,1_1_500_1.0,3_10003_20_1.0,3_20038_5_1.0"
208_reward1,"1_2_2000_1.0,1_1_20_1.0,3_10003_2_1.0,3_11001_5_1.0"
208_reward2,"1_2_8000_1.0,1_1_80_1.0,3_10003_8_1.0,3_11001_10_1.0"
208_reward3,"1_2_16000_1.0,1_1_160_1.0,3_10003_16_1.0,3_11001_20_1.0"
208_reward4,"1_2_32000_1.0,1_1_320_1.0,3_10003_32_1.0,3_11002_5_1.0"
208_reward5,"1_2_48000_1.0,1_1_480_1.0,3_10003_48_1.0,3_11002_10_1.0"
208_reward6,"1_2_80000_1.0,1_1_800_1.0,3_10003_80_1.0,3_11002_20_1.0"
208_reward7,"1_2_128000_1.0,1_1_1280_1.0,3_10003_128_1.0,3_11002_40_1.0"
208_reward8,"1_2_160000_1.0,1_1_1600_1.0,3_10003_160_1.0,3_11003_5_1.0"
208_reward9,"1_2_240000_1.0,1_1_2400_1.0,3_10003_240_1.0,3_11003_10_1.0"
208_reward10,"1_2_320000_1.0,1_1_3200_1.0,3_10003_320_1.0,3_11003_20_1.0"
209_reward1,"1_2_2000_1.0,1_1_20_1.0,3_10016_5_1.0"
209_reward2,"1_2_8000_1.0,1_1_80_1.0,3_10016_10_1.0"
209_reward3,"1_2_12000_1.0,1_1_120_1.0,3_10016_20_1.0"
209_reward4,"1_2_20000_1.0,1_1_200_1.0,3_10017_5_1.0"
209_reward5,"1_2_30000_1.0,1_1_300_1.0,3_10017_10_1.0"
209_reward6,"1_2_50000_1.0,1_1_500_1.0,3_10017_20_1.0"
209_reward7,"1_2_100000_1.0,1_1_1000_1.0,3_10017_40_1.0"
210_reward1,"1_2_2000_1.0,1_1_20_1.0,3_11001_5_1.0"
210_reward2,"1_2_8000_1.0,1_1_80_1.0,3_11001_10_1.0"
210_reward3,"1_2_12000_1.0,1_1_120_1.0,3_11001_20_1.0"
210_reward4,"1_2_20000_1.0,1_1_200_1.0,3_11002_5_1.0"
210_reward5,"1_2_30000_1.0,1_1_300_1.0,3_11002_10_1.0"
210_reward6,"1_2_50000_1.0,1_1_500_1.0,3_11002_20_1.0"
210_reward7,"1_2_100000_1.0,1_1_1000_1.0,3_11002_40_1.0"
211_reward1,"1_2_2000_1.0,1_1_50_1.0,3_40053_1_1.0"
211_reward2,"1_2_8000_1.0,1_1_100_1.0,3_40053_2_1.0"
211_reward3,"1_2_12000_1.0,1_1_150_1.0,3_40053_3_1.0"
211_reward4,"1_2_20000_1.0,1_1_200_1.0,3_40053_5_1.0"
211_reward5,"1_2_30000_1.0,1_1_300_1.0,3_40054_1_1.0"
211_reward6,"1_2_50000_1.0,1_1_500_1.0,3_40054_2_1.0"
211_reward7,"1_2_100000_1.0,1_1_1000_1.0,3_40054_3_1.0"
212_reward1,"1_2_3000_1.0,1_14_20_1.0"
212_reward2,"1_2_5000_1.0,1_14_30_1.0"
212_reward3,"1_2_8000_1.0,1_14_50_1.0"
212_reward4,"1_1_10_1.0,1_14_50_1.0"
212_reward5,"1_1_30_1.0,1_14_100_1.0"
212_reward6,"1_1_50_1.0,1_14_200_1.0"
213_reward1,"1_2_3000_1.0,1_14_50_1.0"
213_reward2,"1_2_5000_1.0,1_14_100_1.0"
213_reward3,"1_2_8000_1.0,1_14_150_1.0"
213_reward4,"1_2_12000_1.0,1_14_200_1.0"
213_reward5,"1_2_15000_1.0,1_14_250_1.0"
213_reward6,"1_2_18000_1.0,1_14_300_1.0"
213_reward7,"1_1_20_1.0,1_14_350_1.0"
213_reward8,"1_1_30_1.0,1_14_400_1.0"
213_reward9,"1_1_50_1.0,1_14_450_1.0"
213_reward10,"1_1_100_1.0,1_14_550_1.0"
214_reward1,"1_2_2500_1.0,1_14_50_1.0"
214_reward2,"1_2_2500_1.0,1_14_60_1.0"
214_reward3,"1_2_5000_1.0,1_1_10_1.0,1_14_80_1.0"
214_reward4,"1_2_2500_1.0,1_14_60_1.0"
214_reward5,"1_2_5000_1.0,1_1_30_1.0,1_14_150_1.0"
215_reward1,1_2_3000_1.0
215_reward2,"1_2_5000_1.0,1_1_20_1.0"
215_reward3,"1_2_8000_1.0,1_1_50_1.0"
215_reward4,1_2_3000_1.0
215_reward5,"1_2_5000_1.0,1_1_10_1.0"
215_reward6,"1_2_8000_1.0,1_1_10_1.0"
216_reward1,"1_2_8000_1.0,1_1_50_1.0,3_40059_1_1.0"
216_reward2,"1_2_12000_1.0,1_1_100_1.0,3_40059_4_1.0"
216_reward3,"1_2_20000_1.0,1_1_150_1.0,3_40059_5_1.0"
216_reward4,"1_2_20000_1.0,1_1_200_1.0,3_40059_5_1.0"
216_reward5,"1_2_20000_1.0,1_1_250_1.0,3_40059_5_1.0"
216_reward6,"1_2_20000_1.0,1_1_300_1.0,3_40059_10_1.0"
216_reward7,"1_2_20000_1.0,1_1_350_1.0,3_40059_20_1.0"
217_reward1,"1_2_1000_1.0,1_1_10_1.0,1_14_10_1.0"
217_reward2,"1_2_2000_1.0,1_1_20_1.0,1_14_20_1.0"
217_reward3,"1_2_5000_1.0,1_1_50_1.0,1_14_30_1.0"
217_reward4,"1_2_1000_1.0,1_1_10_1.0,1_14_10_1.0"
217_reward5,"1_2_2000_1.0,1_1_20_1.0,1_14_20_1.0"
217_reward6,"1_2_5000_1.0,1_1_50_1.0,1_14_30_1.0"
217_reward7,"1_2_1000_1.0,1_1_10_1.0,1_14_10_1.0"
217_reward8,"1_2_2000_1.0,1_1_20_1.0,1_14_20_1.0"
217_reward9,"1_2_5000_1.0,1_1_50_1.0,1_14_30_1.0"
217_reward10,"1_2_1000_1.0,1_1_10_1.0,1_14_10_1.0"
217_reward11,"1_2_2000_1.0,1_1_20_1.0,1_14_20_1.0"
217_reward12,"1_2_5000_1.0,1_1_50_1.0,1_14_30_1.0"
217_reward13,"1_2_1000_1.0,1_1_10_1.0,1_14_10_1.0"
activity1_1_base,1_2_700_0.25
activity1_2_base,1_2_800_0.25
activity1_3_base,1_2_900_0.25
activity1_4_base,1_2_1000_0.25
activity1_5_base,1_2_1100_0.25
activity1_6_base,1_2_1200_0.25
activity1_7_base,1_2_1300_0.25
activity1_8_base,1_2_1400_0.25
activity1_9_base,1_2_1500_0.25
activity1_1_extra,3_20057_1_0.5
activity1_2_extra,3_20057_1_1.0
activity1_3_extra,"3_20057_1_1.0,3_20057_1_0.25"
activity1_4_extra,"3_20057_1_1.0,3_20057_1_0.5"
activity1_5_extra,"3_20057_1_1.0,3_20057_1_0.5,3_20043_1_0.5"
activity1_6_extra,"3_20057_1_1.0,3_20057_1_0.5,3_20043_1_0.75"
activity1_7_extra,"3_20057_2_1.0,3_20043_1_1.0"
activity1_8_extra,"3_20057_2_1.0,3_20043_1_1.0,3_20043_1_0.25"
activity1_9_extra,"3_20057_2_1.0,3_20057_1_0.5,3_20043_1_1.0,3_20043_1_0.5"
activity2_1_base,1_2_700_0.25
activity2_2_base,1_2_800_0.25
activity2_3_base,1_2_900_0.25
activity2_4_base,1_2_1000_0.25
activity2_5_base,1_2_1100_0.25
activity2_6_base,1_2_1200_0.25
activity2_7_base,1_2_1300_0.25
activity2_8_base,1_2_1400_0.25
activity2_9_base,1_2_1500_0.25
activity2_1_extra,3_20031_1_0.5
activity2_2_extra,3_20031_1_1.0
activity2_3_extra,"3_20031_1_1.0,3_20031_1_0.25"
activity2_4_extra,"3_20031_1_1.0,3_20031_1_0.5"
activity2_5_extra,"3_20031_1_1.0,3_20031_1_0.5,3_20027_1_0.5"
activity2_6_extra,"3_20031_1_1.0,3_20031_1_0.5,3_20027_1_0.75"
activity2_7_extra,"3_20031_2_1.0,3_20027_1_1.0"
activity2_8_extra,"3_20031_2_1.0,3_20027_1_1.0,3_20027_1_0.25"
activity2_9_extra,"3_20031_2_1.0,3_20031_1_0.5,3_20027_1_1.0,3_20027_1_0.5"
lingtei_chuji,3_11001_20_1.0
lingtei_zhongji,3_11002_20_1.0
lingtei_gaoji,3_11003_20_1.0
activity3_1_base,1_2_700_0.25
activity3_2_base,1_2_800_0.25
activity3_3_base,1_2_900_0.25
activity3_4_base,1_2_1000_0.25
activity3_5_base,1_2_1100_0.25
activity3_6_base,1_2_1200_0.25
activity3_7_base,1_2_1300_0.25
activity3_8_base,1_2_1400_0.25
activity3_9_base,1_2_1500_0.25
activity3_1_extra,3_20058_1_0.5
activity3_2_extra,3_20058_1_1.0
activity3_3_extra,"3_20058_1_1.0,3_20058_1_0.25"
activity3_4_extra,"3_20058_1_1.0,3_20058_1_0.5"
activity3_5_extra,"3_20058_1_1.0,3_20058_1_0.5,3_20038_1_0.5"
activity3_6_extra,"3_20058_1_1.0,3_20058_1_0.5,3_20038_1_0.75"
activity3_7_extra,"3_20058_2_1.0,3_20038_1_1.0"
activity3_8_extra,"3_20058_2_1.0,3_20038_1_1.0,3_20038_1_0.25"
activity3_9_extra,"3_20058_2_1.0,3_20058_1_0.5,3_20038_1_1.0,3_20038_1_0.5"
activity4_1_base,1_2_700_0.25
activity4_2_base,1_2_800_0.25
activity4_3_base,1_2_900_0.25
activity4_4_base,1_2_1000_0.25
activity4_5_base,1_2_1100_0.25
activity4_6_base,1_2_1200_0.25
activity4_7_base,1_2_1300_0.25
activity4_8_base,1_2_1400_0.25
activity4_9_base,1_2_1500_0.25
activity4_1_extra,3_20071_1_0.5
activity4_2_extra,3_20071_1_1.0
activity4_3_extra,"3_20071_1_1.0,3_20071_1_0.25"
activity4_4_extra,"3_20071_1_1.0,3_20071_1_0.5"
activity4_5_extra,"3_20071_1_1.0,3_20071_1_0.5,3_20053_1_0.5"
activity4_6_extra,"3_20071_1_1.0,3_20071_1_0.5,3_20053_1_0.75"
activity4_7_extra,"3_20071_2_1.0,3_20053_1_1.0"
activity4_8_extra,"3_20071_2_1.0,3_20053_1_1.0,3_20053_1_0.25"
activity4_9_extra,"3_20071_2_1.0,3_20071_1_0.5,3_20053_1_1.0,3_20053_1_0.5"
activityBase,"1_2_1_1.0,1_3_1_1.0"
