#TEXT,TEXT,TEXT,TEXT
id,chinese,english,traditional
psvKairuisi4Description,使用法术技能时，10%提升自身80%智力，持续3回合[被动],"Whenever you cast a magic ability, there is a 10% chance of increasing your INT by 80% for 3 turns [Passive]",使用法術技能時，10%提升自身80%智力，持續3回合[被動]
psvHetong2Description,战斗开始时，提升己方全体80%防御力，持续1回合[被动],"At the start of battle, increase all allies' DEF by 80% for 1 turns [Passive]",戰鬥開始時，提升己方全體80%防禦力，持續1回合[被動]
psvWagui3Description,受到伤害时，25%降低攻击者40%速度，持续3回合[被动],Gives an 25% chance of reducing the SPD of your attacker by 40% whenever you take damage for 3 turns [Passive],受到傷害時，25%降低攻擊者40%速度，持續3回合[被動]
psvHuapo2Description,使用物理技能时，10%提升自身80%力量，持续3回合[被动],"Whenever you cast a physical ability, there is a 10% chance of increasing your STR by 80% for 3 turns [Passive] ",使用物理技能時，10%提升自身80%力量，持續3回合[被動]
psvCike4Description,受到伤害时，80%嘲讽攻击者，持续2回合[被动],Gives an 80% chance of casting Provoke on your attacker for 2 turns whenever you take damage [Passive],受到傷害時，80%嘲諷攻擊者，持續2回合[被動]
psvLangren3Description,受到伤害时，80%嘲讽攻击者，持续2回合[被动],Gives an 80% chance of casting Provoke on your attacker for 2 turns whenever you take damage [Passive],受到傷害時，80%嘲諷攻擊者，持續2回合[被動]
psvPanshen2Description,战斗开始时，优先进行一次物理攻击[被动],"At the start of battle, have precedence in carrying out one physical attack [Passive]",戰鬥開始時，優先進行一次物理攻擊[被動]
psvWushi4Description,血量首次小于等于总血量50%时，提升自身40%速度[被动],"The first time your HP is less than or equal to 50%, your SPD is increased by 40% [Passive]",血量首次小於等於總血量50%時，提升自身40%速度[被動]
psvWushi3Description,战斗开始时，提升己方全体20%智力，持续1回合[被动],"At the start of battle, increase all allies' INT by 20% for 1 turns [Passive]",戰鬥開始時，提升己方全體20%智力，持續1回合[被動]
psvXiyiren4Description,永久提升20%力量[被动],Increases INT permanently by 20% [Passive],永久提升20%力量[被動]
psvXiyiren2Description,使用物理技能时，嘲讽被攻击者，持续2回合[被动],"Whenever you cast a physical ability, casting Provoke on your target for 2 turns [Passive] ",使用物理技能時，嘲諷被攻擊者，持續2回合[被動]
psvMantuoluo2Description,受到伤害时，10%提高自身80%智力，持续3回合[被动],Gives an 10% chance of increasing your INT by 80% for 3 turns whenever you take damage [Passive],受到傷害時，10%提高自身80%智力，持續3回合[被動]
psvHetong3Description,战斗开始时，提升己方全体80%防御力，持续1回合[被动],"At the start of battle, increase all allies' DEF by 80% for 1 turns [Passive]",戰鬥開始時，提升己方全體80%防禦力，持續1回合[被動]
psvLonggongtongzi3Description,使用治疗技能时，恢复自身25%法攻生命值[被动],"When you cast a healing ability, recover (25% of magic ATK) HP [Passive]",使用治療技能時，恢復自身25%法攻生命值[被動]
psvLangren5Description,使用物理技能时，50%恢复自身50%法攻的生命值[被动],"Whenever you cast a physical ability, there is a 50% chance of recovering (50% of magic ATK) HP [Passive] ",使用物理技能時，50%恢復自身50%法攻的生命值[被動]
psvKairuisi5Description,死亡时，降低敌方群体80%防御力，持续3回合[被动],"Upon dying, reduce all enemies' DEF by 80% for 3 turns [Passive]",死亡時，降低敵方群體80%防禦力，持續3回合[被動]
psvNvyao5Description,使用法术技能时，10%降低被攻击者80%防御力，持续3回合[被动],"Whenever you cast a magic ability, there is a 10% chance of reducing your target's DEF by 80% for 3 turns [Passive]",使用法術技能時，10%降低被攻擊者80%防禦力，持續3回合[被動]
psvHapi1Description,死亡时，己方全体恢复60%法攻的生命值[被动],"Upon dying, recover (60% of magic ATK) HP for all allies [Passive]",死亡時，己方全體恢復60%法攻的生命值[被動]
psvPiying5Description,使用法术技能时，20%给被攻击者附加痛楚效果（持续伤害）[被动],"Whenever you cast a magic ability, there is a 20% chance of dealing your target an additional Anguish effect(Dot) [Passive]",使用法術技能時，20%給被攻擊者附加痛楚效果（持續傷害）[被動]
psvShuigui3Description,使用buff技能时，12.5%给被攻击者附加眩晕效果[被动],"Whenever you cast a buff ability, there is a 12.5% chance of stunning your target [Passive]",使用buff技能時，12.5%給被攻擊者附加眩暈效果[被動]
attackMetalCutSlightCurlvl,{0}%物攻伤害,{0}% of physical ATK damage,{0}%物攻傷害
attackMetalCutMediumCurlvl,{0}%物攻伤害,{0}% of physical ATK damage,{0}%物攻傷害
attackMetalCutStrongCurlvl,{0}%物攻伤害,{0}% of physical ATK damage,{0}%物攻傷害
attackPlantCutSlightCurlvl,{0}%物攻伤害,{0}% of physical ATK damage,{0}%物攻傷害
attackPlantCutMediumCurlvl,{0}%物攻伤害,{0}% of physical ATK damage,{0}%物攻傷害
attackPlantCutStrongCurlvl,{0}%物攻伤害,{0}% of physical ATK damage,{0}%物攻傷害
attackWaterCutSlightCurlvl,{0}%物攻伤害,{0}% of physical ATK damage,{0}%物攻傷害
attackWaterCutMediumCurlvl,{0}%物攻伤害,{0}% of physical ATK damage,{0}%物攻傷害
attackWaterCutStrongCurlvl,{0}%物攻伤害,{0}% of physical ATK damage,{0}%物攻傷害
attackFireCutSlightCurlvl,{0}%物攻伤害,{0}% of physical ATK damage,{0}%物攻傷害
attackFireCutMediumCurlvl,{0}%物攻伤害,{0}% of physical ATK damage,{0}%物攻傷害
attackFireCutStrongCurlvl,{0}%物攻伤害,{0}% of physical ATK damage,{0}%物攻傷害
attackEarthCutSlightCurlvl,{0}%物攻伤害,{0}% of physical ATK damage,{0}%物攻傷害
attackEarthCutMediumCurlvl,{0}%物攻伤害,{0}% of physical ATK damage,{0}%物攻傷害
attackEarthCutStrongCurlvl,{0}%物攻伤害,{0}% of physical ATK damage,{0}%物攻傷害
attackMetalStabSlightCurlvl,{0}%物攻伤害,{0}% of physical ATK damage,{0}%物攻傷害
attackMetalStabMediumCurlvl,{0}%物攻伤害,{0}% of physical ATK damage,{0}%物攻傷害
attackMetalStabStrongCurlvl,{0}%物攻伤害,{0}% of physical ATK damage,{0}%物攻傷害
attackPlantStabSlightCurlvl,{0}%物攻伤害,{0}% of physical ATK damage,{0}%物攻傷害
attackPlantStabMediumCurlvl,{0}%物攻伤害,{0}% of physical ATK damage,{0}%物攻傷害
attackPlantStabStrongCurlvl,{0}%物攻伤害,{0}% of physical ATK damage,{0}%物攻傷害
attackWaterStabSlightCurlvl,{0}%物攻伤害,{0}% of physical ATK damage,{0}%物攻傷害
attackWaterStabMediumCurlvl,{0}%物攻伤害,{0}% of physical ATK damage,{0}%物攻傷害
attackWaterStabStrongCurlvl,{0}%物攻伤害,{0}% of physical ATK damage,{0}%物攻傷害
attackFireStabSlightCurlvl,{0}%物攻伤害,{0}% of physical ATK damage,{0}%物攻傷害
attackFireStabMediumCurlvl,{0}%物攻伤害,{0}% of physical ATK damage,{0}%物攻傷害
attackFireStabStrongCurlvl,{0}%物攻伤害,{0}% of physical ATK damage,{0}%物攻傷害
attackEarthStabSlightCurlvl,{0}%物攻伤害,{0}% of physical ATK damage,{0}%物攻傷害
attackEarthStabMediumCurlvl,{0}%物攻伤害,{0}% of physical ATK damage,{0}%物攻傷害
attackEarthStabStrongCurlvl,{0}%物攻伤害,{0}% of physical ATK damage,{0}%物攻傷害
attackMetalSmashSlightCurlvl,{0}%物攻伤害,{0}% of physical ATK damage,{0}%物攻傷害
attackMetalSmashMediumCurlvl,{0}%物攻伤害,{0}% of physical ATK damage,{0}%物攻傷害
attackMetalSmashStrongCurlvl,{0}%物攻伤害,{0}% of physical ATK damage,{0}%物攻傷害
attackPlantSmashSlightCurlvl,{0}%物攻伤害,{0}% of physical ATK damage,{0}%物攻傷害
attackPlantSmashMediumCurlvl,{0}%物攻伤害,{0}% of physical ATK damage,{0}%物攻傷害
attackPlantSmashStrongCurlvl,{0}%物攻伤害,{0}% of physical ATK damage,{0}%物攻傷害
attackWaterSmashSlightCurlvl,{0}%物攻伤害,{0}% of physical ATK damage,{0}%物攻傷害
attackWaterSmashMediumCurlvl,{0}%物攻伤害,{0}% of physical ATK damage,{0}%物攻傷害
attackWaterSmashStrongCurlvl,{0}%物攻伤害,{0}% of physical ATK damage,{0}%物攻傷害
attackFireSmashSlightCurlvl,{0}%物攻伤害,{0}% of physical ATK damage,{0}%物攻傷害
attackFireSmashMediumCurlvl,{0}%物攻伤害,{0}% of physical ATK damage,{0}%物攻傷害
attackFireSmashStrongCurlvl,{0}%物攻伤害,{0}% of physical ATK damage,{0}%物攻傷害
attackEarthSmashSlightCurlvl,{0}%物攻伤害,{0}% of physical ATK damage,{0}%物攻傷害
attackEarthSmashMediumCurlvl,{0}%物攻伤害,{0}% of physical ATK damage,{0}%物攻傷害
attackEarthSmashStrongCurlvl,{0}%物攻伤害,{0}% of physical ATK damage,{0}%物攻傷害
attackMetalSlightCurlvl,{0}%物攻伤害,{0}% of physical ATK damage,{0}%物攻傷害
attackPlantSlightCurlvl,{0}%物攻伤害,{0}% of physical ATK damage,{0}%物攻傷害
attackWaterSlightCurlvl,{0}%物攻伤害,{0}% of physical ATK damage,{0}%物攻傷害
